scorer,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,tailend,tailend,tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1826,109.31639099121094,331.7730407714844,0.9999992251396179,102.47293090820312,360.3274841308594,0.9999985694885254,120.68635559082031,353.890625,0.9999985694885254,170.4708251953125,432.62640380859375,0.9999998807907104,288.2618103027344,417.715576171875,1.0
1827,109.20205688476562,325.365478515625,0.9999982118606567,102.44674682617188,354.1505126953125,0.9999998807907104,119.67269134521484,345.9425964355469,0.9999994039535522,166.14920043945312,432.391845703125,1.0,285.3510437011719,422.78875732421875,1.0
1828,107.5916519165039,318.70916748046875,0.9999997615814209,102.35490417480469,347.63360595703125,0.9999994039535522,119.3733139038086,338.70294189453125,0.9999995231628418,161.50563049316406,430.2768859863281,0.9999998807907104,280.9280090332031,429.2006530761719,0.9999994039535522
1829,110.00604248046875,310.7969055175781,0.9999986290931702,101.793212890625,338.37933349609375,1.0,120.62198638916016,330.727294921875,0.9999988079071045,157.66262817382812,426.0609130859375,0.9999424815177917,276.3660583496094,436.72686767578125,1.0
1830,110.32002258300781,308.2908020019531,0.9999998211860657,100.84236907958984,334.35400390625,0.9999998807907104,119.15279388427734,326.0977783203125,0.9999997615814209,155.43226623535156,421.4104919433594,0.9999995231628418,271.2764892578125,444.4664611816406,0.9999998807907104
1831,110.57275390625,301.0412902832031,0.9999970197677612,100.95010375976562,327.0564880371094,0.9999998807907104,119.06875610351562,322.26116943359375,0.999998927116394,153.60606384277344,417.021240234375,0.9999995231628418,271.7730407714844,449.9664611816406,1.0
1832,111.06924438476562,296.0132751464844,0.9999915361404419,99.98883056640625,322.1110534667969,1.0,120.10971069335938,315.7181701660156,0.9999982714653015,151.6639404296875,410.5723571777344,0.9999998211860657,269.738037109375,450.6587829589844,0.9999998807907104
1833,110.23082733154297,290.5238952636719,0.999998152256012,100.31877136230469,317.5576171875,0.9999999403953552,118.73373413085938,310.28302001953125,0.9999983310699463,150.14181518554688,404.51092529296875,1.0,266.6663513183594,448.2386779785156,0.9999999403953552
1834,112.71487426757812,284.15228271484375,0.9999996423721313,101.06964111328125,307.48577880859375,1.0,120.80803680419922,302.3971862792969,0.999987781047821,148.75860595703125,398.48736572265625,0.9999999403953552,261.6368408203125,441.9132080078125,1.0
1835,113.91313171386719,280.1195373535156,0.9999879002571106,101.8835220336914,302.389892578125,0.9999996423721313,122.09123229980469,298.7319030761719,0.9999980926513672,149.7391357421875,391.0392150878906,0.9999998807907104,258.7034606933594,440.03216552734375,1.0
1836,121.6924057006836,273.51220703125,0.9999246001243591,103.21013641357422,295.268798828125,0.999987781047821,124.0667495727539,297.2507019042969,0.9999974966049194,151.34202575683594,384.5455322265625,1.0,260.4949645996094,437.9872741699219,1.0
1837,124.3481216430664,270.3266296386719,0.9998090267181396,107.17784118652344,290.97674560546875,0.9999732971191406,126.08673095703125,291.8172912597656,0.9999984502792358,153.83848571777344,380.7481994628906,0.9999997615814209,264.5364990234375,432.2776184082031,1.0
1838,134.89291381835938,265.7666320800781,0.9997645020484924,111.77552032470703,283.1935119628906,0.9999828934669495,133.3636016845703,289.26422119140625,0.9999912977218628,154.95826721191406,375.5045166015625,0.9999999403953552,269.17510986328125,420.2171936035156,1.0
1839,139.0450897216797,263.2666015625,0.9998293519020081,114.95574188232422,277.9463195800781,0.9999802112579346,136.7314910888672,287.09002685546875,0.9999707937240601,155.10980224609375,371.5448913574219,1.0,272.2627258300781,409.8813171386719,1.0
1840,141.6328125,256.6484375,0.999936044216156,119.08767700195312,274.9813232421875,0.9999254941940308,141.83270263671875,282.1335754394531,0.9999890327453613,157.18898010253906,368.042236328125,0.9999998807907104,275.1580505371094,403.1497497558594,1.0
1841,147.97682189941406,249.52207946777344,0.9998360872268677,125.14196014404297,270.1789855957031,0.9999885559082031,146.93606567382812,275.9486999511719,0.9999913573265076,158.7256622314453,362.965087890625,0.9999997615814209,275.1830139160156,400.3672180175781,1.0
1842,154.34698486328125,244.89163208007812,0.9999370574951172,129.77932739257812,258.61932373046875,0.999990701675415,150.7259521484375,268.4397277832031,0.9999841451644897,160.6627960205078,357.1726379394531,1.0,276.3510437011719,400.6824645996094,1.0
1843,156.48757934570312,234.96681213378906,0.9999231100082397,132.99383544921875,253.19815063476562,0.9999977350234985,155.23477172851562,260.1817321777344,0.9999964833259583,161.0339813232422,353.3017272949219,1.0,275.93231201171875,400.13970947265625,1.0
1844,156.55653381347656,228.57994079589844,0.9999173879623413,135.8364715576172,250.31228637695312,0.9999792575836182,156.99192810058594,253.76258850097656,0.9999976754188538,160.45565795898438,348.7196044921875,0.9999998807907104,274.1786193847656,400.9327697753906,1.0
1845,157.52908325195312,219.5909881591797,0.9995423555374146,138.61837768554688,243.0185089111328,0.9999945759773254,157.1416778564453,243.55311584472656,0.9999882578849792,161.37403869628906,344.05963134765625,0.9999998807907104,267.2270202636719,404.0907897949219,1.0
1846,160.87844848632812,215.7637176513672,0.9995192289352417,139.9234619140625,238.50648498535156,0.9999843835830688,161.28135681152344,238.92745971679688,0.999996542930603,161.84420776367188,339.5538635253906,1.0,262.8064270019531,407.42138671875,1.0
1847,164.12220764160156,212.89772033691406,0.9999833106994629,141.87937927246094,231.06597900390625,0.999993085861206,162.98220825195312,234.82608032226562,0.999997079372406,160.69651794433594,335.1101989746094,0.9999998807907104,257.91998291015625,406.80511474609375,1.0
1848,166.25717163085938,210.38552856445312,0.9996678829193115,144.6441192626953,226.14732360839844,0.999983549118042,165.68838500976562,231.39553833007812,0.9998245239257812,161.80596923828125,328.1065673828125,1.0,255.12193298339844,404.53948974609375,1.0
1849,175.5403594970703,210.04254150390625,0.9999266862869263,151.13465881347656,222.66571044921875,0.9998182654380798,172.67977905273438,234.4417266845703,0.9999508857727051,163.2831573486328,322.5693054199219,1.0,254.55184936523438,402.98870849609375,1.0
1850,183.4778289794922,212.26747131347656,0.9999602437019348,156.4856414794922,220.89755249023438,0.9992070198059082,177.16189575195312,235.70639038085938,0.9999066591262817,165.13717651367188,317.55767822265625,1.0,253.95008850097656,400.81390380859375,1.0
1851,191.2188720703125,213.51840209960938,0.9999984502792358,163.54135131835938,216.61221313476562,0.9999406337738037,179.48739624023438,231.64596557617188,0.9999767541885376,167.2317657470703,313.92266845703125,1.0,254.71815490722656,393.3006896972656,0.9999998807907104
1852,196.2680206298828,214.26805114746094,0.9999997615814209,172.46823120117188,215.63870239257812,0.9999039173126221,184.97805786132812,232.2261962890625,0.9999884366989136,169.51797485351562,311.248291015625,1.0,257.15625,391.6470031738281,1.0
1853,204.53802490234375,218.4268341064453,0.9999992251396179,177.18911743164062,216.377685546875,0.9999955892562866,190.00045776367188,233.08645629882812,0.9999986886978149,173.42369079589844,309.32366943359375,1.0,261.7744140625,390.64520263671875,1.0
1854,208.4346466064453,222.463134765625,0.9999995231628418,187.09115600585938,216.95477294921875,0.9999936819076538,195.9773712158203,235.17654418945312,0.9999996423721313,176.40838623046875,309.2283935546875,1.0,266.70196533203125,387.3891906738281,1.0
1855,215.36041259765625,224.4253387451172,1.0,192.44720458984375,218.60589599609375,0.9999983310699463,202.01242065429688,237.2630615234375,0.9999966621398926,178.10113525390625,309.85943603515625,1.0,269.686279296875,380.3922119140625,0.9999997615814209
1856,220.10850524902344,226.62168884277344,1.0,197.26185607910156,222.3885498046875,0.9999994039535522,206.53131103515625,240.1675262451172,0.9999993443489075,179.57418823242188,310.0297546386719,1.0,271.04986572265625,382.1850280761719,1.0
1857,226.6150360107422,228.11654663085938,1.0,201.8640594482422,222.59573364257812,0.9999960660934448,211.1658477783203,241.57102966308594,1.0,181.65447998046875,310.1413269042969,1.0,271.577880859375,383.24407958984375,1.0
1858,231.77072143554688,229.77520751953125,1.0,206.46939086914062,224.0065155029297,0.9999943971633911,215.73526000976562,241.8523712158203,0.9999998211860657,183.55880737304688,310.8651123046875,1.0,272.6461486816406,382.8791809082031,1.0
1859,236.4794921875,229.01016235351562,1.0,210.52801513671875,225.5352325439453,0.9999997019767761,220.10113525390625,242.3136749267578,0.9999999403953552,185.4330596923828,310.63360595703125,1.0,273.83856201171875,383.0295715332031,1.0
1860,241.5248565673828,229.51832580566406,1.0,214.3421630859375,225.64324951171875,0.9999997615814209,224.80502319335938,243.9766082763672,0.9999999403953552,187.18408203125,309.9405212402344,1.0,273.8902587890625,383.7231750488281,1.0
1861,246.1199188232422,229.21900939941406,1.0,218.12901306152344,224.99571228027344,0.9999997615814209,229.52825927734375,242.766845703125,0.9999999403953552,189.25411987304688,309.73321533203125,1.0,274.8628234863281,384.8091125488281,1.0
1862,251.00436401367188,228.44140625,1.0,222.8466339111328,225.18727111816406,0.9999992847442627,233.62879943847656,242.27362060546875,0.9999998807907104,190.78578186035156,308.9465637207031,1.0,274.8865661621094,384.5377197265625,1.0
1863,256.3903503417969,229.2110137939453,1.0,228.8072967529297,224.7440643310547,1.0,239.4235076904297,242.05665588378906,0.9999998807907104,191.77041625976562,308.8356628417969,1.0,276.1332702636719,384.7254333496094,1.0
1864,260.0299377441406,229.19923400878906,1.0,231.97711181640625,224.6771240234375,0.9999997615814209,243.0049285888672,242.9893035888672,1.0,192.30406188964844,307.83160400390625,1.0,273.91162109375,385.47210693359375,1.0
1865,264.18695068359375,233.46353149414062,0.9999997615814209,237.13482666015625,225.1248016357422,0.9999998211860657,246.1182403564453,243.33065795898438,1.0,193.68099975585938,306.9162902832031,1.0,270.32830810546875,388.995361328125,1.0
1866,268.8718566894531,239.88938903808594,1.0,243.1814422607422,227.80711364746094,0.9999999403953552,249.72283935546875,246.4137420654297,0.9999998807907104,195.08895874023438,306.0660400390625,1.0,265.3832092285156,395.9942626953125,0.9999998807907104
1867,271.3681640625,246.30245971679688,1.0,249.80865478515625,231.2352752685547,0.9999998807907104,253.37306213378906,250.84625244140625,0.9999989867210388,196.24232482910156,305.656005859375,1.0,261.0376281738281,399.7068176269531,1.0
1868,275.0726013183594,251.61033630371094,1.0,254.9994354248047,234.5038604736328,0.9999995231628418,257.27337646484375,254.3307342529297,0.9999992251396179,197.38446044921875,305.0902099609375,1.0,258.0949401855469,400.37530517578125,1.0
1869,278.2279052734375,254.3060760498047,0.9999998211860657,259.2142333984375,237.1829071044922,0.9999999403953552,261.34857177734375,257.40228271484375,1.0,197.95066833496094,304.4405822753906,1.0,256.14105224609375,400.2622375488281,1.0
1870,282.3655090332031,256.0920104980469,1.0,261.7593688964844,239.48233032226562,0.9999995231628418,263.90093994140625,259.4168395996094,0.9999999403953552,199.1810760498047,304.10272216796875,1.0,255.76034545898438,400.2225036621094,1.0
1871,286.2956237792969,257.9733581542969,1.0,265.1566162109375,240.78111267089844,0.9999996423721313,267.07781982421875,260.4072570800781,1.0,201.1759796142578,304.053466796875,1.0,256.65545654296875,400.41668701171875,1.0
1872,289.7664489746094,258.08685302734375,1.0,268.4519958496094,241.37191772460938,0.9999998807907104,270.5669250488281,261.6561279296875,0.9999998807907104,202.81851196289062,304.11669921875,1.0,258.0727844238281,400.5086975097656,1.0
1873,291.70025634765625,258.4522705078125,1.0,270.6684875488281,241.19569396972656,0.9999996423721313,272.4823913574219,261.1482238769531,0.9999998211860657,204.79721069335938,304.4477233886719,1.0,259.9356384277344,400.39764404296875,1.0
1874,292.9068298339844,257.3154602050781,1.0,272.23486328125,241.5546112060547,0.9999994039535522,274.4951171875,261.07720947265625,1.0,207.0163116455078,304.3323059082031,1.0,262.5705261230469,400.5845642089844,1.0
1875,291.9204406738281,254.44760131835938,1.0,272.3667297363281,240.4202423095703,0.9999992847442627,275.9771423339844,259.82208251953125,1.0,209.07485961914062,304.6924133300781,1.0,264.506591796875,400.5106506347656,0.9999998807907104
1876,290.8726806640625,252.9477081298828,0.9999999403953552,273.61688232421875,239.387451171875,0.9999994039535522,276.55517578125,258.6466369628906,1.0,211.1612091064453,304.9283142089844,1.0,266.4308166503906,400.57147216796875,1.0
1877,290.3424987792969,251.8703155517578,0.9999989867210388,274.68096923828125,238.52291870117188,0.9999996423721313,277.33270263671875,258.1419372558594,0.9999998211860657,212.91822814941406,305.3609619140625,1.0,268.9073791503906,400.70782470703125,1.0
1878,290.5473937988281,251.64895629882812,0.9999983310699463,275.10968017578125,238.84144592285156,0.9999997615814209,277.9147033691406,258.00396728515625,0.9999996423721313,214.58343505859375,305.5307312011719,1.0,271.209716796875,400.5993347167969,1.0
1879,290.5256042480469,249.72463989257812,0.9999955892562866,274.3431396484375,238.4495086669922,0.9999996423721313,278.5056457519531,257.4293212890625,0.9999972581863403,216.5782012939453,305.6224670410156,1.0,272.91607666015625,400.49993896484375,1.0
1880,290.18707275390625,244.95448303222656,0.9999998807907104,272.2763366699219,236.9166717529297,0.9999975562095642,278.862060546875,255.43467712402344,0.9999591112136841,218.46621704101562,305.4013977050781,1.0,274.3435363769531,400.474609375,1.0
1881,288.3603820800781,237.92808532714844,0.9999970197677612,268.55767822265625,232.98626708984375,0.9999896883964539,278.1443176269531,251.0711212158203,0.9999848008155823,220.19915771484375,305.7361755371094,1.0,277.1697082519531,400.1869201660156,1.0
1882,285.5395812988281,229.44375610351562,0.9999994039535522,264.912353515625,231.01097106933594,0.9999809265136719,277.1747741699219,245.80242919921875,0.9999927282333374,222.35572814941406,305.6761474609375,1.0,279.3727111816406,400.54278564453125,1.0
1883,278.4109191894531,220.127685546875,0.9999905228614807,262.4117126464844,227.479248046875,0.9998189210891724,275.7101745605469,236.3310546875,0.9996938705444336,224.80462646484375,305.3097229003906,1.0,281.45928955078125,400.5478515625,0.9999999403953552
1884,273.0168762207031,208.3614959716797,0.9999854564666748,259.7875061035156,222.8433380126953,0.9998579621315002,272.2098693847656,226.8533935546875,0.9979691505432129,227.16168212890625,305.07415771484375,1.0,283.7937927246094,400.5782165527344,1.0
1885,266.8531494140625,200.9602813720703,0.9999346733093262,256.4391784667969,217.8784637451172,0.9997777938842773,270.4394226074219,221.07859802246094,0.9856668710708618,229.68174743652344,305.2113037109375,1.0,286.166259765625,400.7256774902344,1.0
1886,266.85137939453125,195.6553955078125,0.9999815225601196,253.01405334472656,213.6713104248047,0.9998570680618286,268.8038330078125,215.154296875,0.9991717338562012,232.8759307861328,304.7185974121094,1.0,288.152099609375,400.3124694824219,1.0
1887,261.90240478515625,189.29502868652344,0.999991238117218,251.04473876953125,208.64212036132812,0.9995827674865723,266.4491271972656,209.7255859375,0.9987828135490417,236.4972381591797,302.98394775390625,1.0,289.64031982421875,399.8854675292969,1.0
1888,261.230712890625,182.17913818359375,0.9999902248382568,249.72410583496094,203.84539794921875,0.9998467564582825,264.6741638183594,203.4470977783203,0.998180627822876,239.21420288085938,301.4825744628906,1.0,292.0130920410156,399.2442321777344,1.0
1889,260.723388671875,177.53297424316406,0.999970555305481,250.63839721679688,198.80455017089844,0.9996278882026672,265.8312683105469,197.38401794433594,0.9983068704605103,241.1710968017578,299.375,1.0,294.6372375488281,397.2824401855469,1.0
1890,259.7881164550781,172.3948516845703,0.9999984502792358,249.7072296142578,194.32135009765625,0.999942421913147,264.5075988769531,191.500732421875,0.992577314376831,245.3347930908203,294.41796875,1.0,295.5654296875,394.2093200683594,1.0
